Date,sender,text,category
21/01/2025 17:32,Maya,"To finish logging in, your OTP is 809044. Never share your OTP. q0uXCqkIhgZ",otp
21/01/2025 14:14,Maya,Meron kang padala last November! I-google ang ‘Maya Center survey’ and share your thoughts. I-download ang Maya app to enjoy extra funds with Maya Easy Credit!,notifs
20/01/2025 18:25,Maya,Sulit ba ang load mo from Maya last November? I-google ang ‘Maya Center survey’ and share your thoughts. I-download ang Maya app to enjoy extra funds with Maya Easy Credit!,notifs
20/01/2025 9:17,TNT,"Ka-Tropa, simulan ang 2025 sa tipid at saya! May P3 rebate ka pag bumili ng P99 promos and up sa GCash or Maya. Available hanggang Jan 20. Bilis, load na!",notifs
19/01/2025 13:29,GCash,"Did you request to do BANK TRANSFER to ShopeePay account no. ending in 4503 with amount of PHP 58.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 905855.",otp
19/01/2025 13:29,GCash,"Did you request to do BANK TRANSFER to ShopeePay account no. ending in 4503 with amount of PHP 58.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 298939.",otp
19/01/2025 13:24,GCash,"Did you request to do BANK TRANSFER to ShopeePay account no. ending in 4503 with amount of PHP 295.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 674295.",otp
18/01/2025 15:02,TNT,"Bagong taon, bagong Smart cell sites sa DAVAO CITY! Lalakas ang signal, lalakas ang saya! Mag load na ng TNT promos at yayain ang tropa bumili ng TNT sim.",notifs
18/01/2025 14:25,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
18/01/2025 14:25,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
18/01/2025 9:36,6.39393E+11,"Magandang Araw <NAME>, SPX Delivery! Sa iyong pahintulot, kukuha kami ng litrato bilang Proof of Delivery. Pag may katanungan, i-contact ang Customer Service.",notifs
17/01/2025 14:31,GCash,"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. You are about to pay PHP 281.00 to Shopee Philippines Inc. Your OTP is 600139. If you DID NOT make this request, please ignore this message.",otp
17/01/2025 13:04,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
17/01/2025 13:04,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
17/01/2025 2:06,3404,264427 is your Facebook code. Don't share it.,otp
16/01/2025 17:08,CIMB_Bank,"Start 2025 with CIMB's New Year, New Save promo! Earn up to 15% p.a. interest NO CAP by growing your savings in Jan 2025. Cash-in now. T&Cs apply. DTI209896.",ads
16/01/2025 15:02,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 44731 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",notifs
15/01/2025 9:04,TNT,"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",notifs
14/01/2025 23:47,GCash,"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. You are about to pay PHP 162.00 to Shopee Philippines Inc. Your OTP is 755405. If you DID NOT make this request, please ignore this message.",otp
14/01/2025 23:42,GCash,"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. You are about to pay PHP 162.00 to Shopee Philippines Inc. Your OTP is 682610. If you DID NOT make this request, please ignore this message.",otp
14/01/2025 23:41,GCash,"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. You are about to pay PHP 162.00 to Shopee Philippines Inc. Your OTP is 541007. If you DID NOT make this request, please ignore this message.",otp
14/01/2025 14:25,BDO,"View, manage, add or remove your BDO accounts and cards on the BDO Online app! Try it now!",notifs
14/01/2025 12:03,6.39104E+11,"Join the excitement at W1NSL0T! Enjoy quick dep0sits, get up to 5000P welcome b0nuses, and hit more sc@tters. Visit today! 1WinSlt.pw>@+{%}>",spam
14/01/2025 9:36,GOMO,"Got a text from GOMO with a link? Nah, don't tap that! It's a scam trying to trick you. Scammers are using illegal cell sites, pretending to be legit brands like GOMO, and sending you fake text messages with links. Never click links on texts or share OTPs, Fam!",notifs
12/01/2025 15:36,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 23303 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",notifs
10/01/2025 11:53,PalawanPay,"Suki, na-miss ka namin! Balik ka na dahil soon ay mas pabibilisin namin ang pag-login sa PalawanPay gamit ang Quick PIN!",notifs
10/01/2025 8:38,TNT,"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",notifs
09/01/2025 12:36,BDO,BDO Online lets you conveniently manage your checking accounts. Reorder Checkbooks from the app so you never run out when you need them or use Stop Payment Order to take control of any issued checks. Try it now!,notifs
08/01/2025 16:43,GCash,"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. You are about to pay PHP 334.00 to Shopee Philippines Inc. Your OTP is 676163. If you DID NOT make this request, please ignore this message.",otp
07/01/2025 17:31,CIMB_Bank,"Start 2025 with CIMB's New Year, New Save promo! Earn up to 15% p.a. interest NO CAP by growing your savings in Jan 2025. Cash-in now. T&Cs apply. DTI209896.",ads
07/01/2025 8:59,TNT,"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",notifs
04/01/2025 14:41,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
04/01/2025 14:41,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
04/01/2025 8:23,TNT,"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",notifs
31/12/2024 16:38,BDO Alert,"Avoid fake alerts! (S)uspicious account activity (C)redit rewards (A)ccount blocked (M)oney transfer processing 'Pag may link, scam 'yan. Don't click links!",notifs
31/12/2024 10:26,TNT,"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",notifs
31/12/2024 3:45,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
31/12/2024 3:45,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
31/12/2024 1:05,Google,G-734000 is your Google verification code. Don't share your code with anyone.,otp
29/12/2024 11:06,GOMO,"3 DAYS LEFT to join the Holiday Raffle! Swap your GBs on 'Mo Creds now for a chance to win a new iPhone 16 Pro, a MacBook M3 with free GOMO Fiber installation, and 'MO. Just go to the GOMO app, click 'Mo Creds, and select the 'Raffle' tab to see the offers. No advisories? Text OFF to 2686 for free.",ads
28/12/2024 9:38,GOMO,"Beat the holiday rush and get your drinks delivered to your doorstep. Swap 5GB of your No Expiry Data to get a voucher for FREE Delivery from Boozy! Head to the GOMO app, click 'Mo Creds, and select the 'Lifestyle' tab to see the offer. No advisories? Text OFF to 2686 for free.",ads
28/12/2024 8:31,TNT,"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",notifs
27/12/2024 12:26,BDO,Stay on top of your finances and view your Credit Card statements anytime you want on the BDO Online app! Try it now!,notifs
26/12/2024 11:38,BDO,"The BDO Online app has security features that lets you secure and control your Debit Card anytime, anywhere! Just log in to the BDO Online app. Go to More > Manage Cards > Choose Debit Card > Set Daily Card Limits or Lock/Unlock your Card. Visit the BDO website to learn more.",notifs
26/12/2024 8:45,TNT,"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",notifs
25/12/2024 8:12,GOMO,"Cheers to 2024, Fam! We hope your holidays are merry and bright. We've reached UNSTPPBL heights this year and we couldn't have done it without you. Thanks for being part of the ride and stay tuned for even 'MO good stuff in 2025!",ads
25/12/2024 0:32,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
25/12/2024 0:32,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
24/12/2024 18:22,CIMB Bank,"You've updated your name with CIMB Bank Philippines on December 24, 2024 06:22:47 PM PHT. If you did not make this request, please connect with us through our Customer Care team available from 6AM to 10PM. Just dial #CIMB (#2462) on your phone! Local calls are toll-free for Globe, Smart, and PLDT subscribers nationwide.",notifs
24/12/2024 18:22,CIMB Bank,"You've updated your present address with CIMB Bank Philippines on December 24, 2024 06:22:47 PM PHT. If you did not make this request, please connect with us through our Customer Care team available from 6AM to 10PM. Just dial #CIMB (#2462) on your phone! Local calls are toll-free for Globe, Smart, and PLDT subscribers nationwide.",notifs
24/12/2024 0:12,GCash,"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 1000.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 005639.",otp
23/12/2024 17:20,BDO Alert,"#BDOStopScam: Sana ngayong Pasko ay maalala mo - if it has a link, it's likely a scam! Don't click links or share your OTP with anyone!",notifs
23/12/2024 8:42,TNT,"Gusto naming ready ka kausapin ang Tropa! You get total of 17 GB and Unli Allnet Calls & Texts! That's (FREE 9 GB ALL ACCESS DATA for 5 days from us) when you avail DOBLE GIGA VIDEO+ 75 with 2 GB + 2 GB/day for YouTube, Netflix & MORE + UNLI ALLNET CALLS & TEXTS! For TODAY only! Load via https://smrt.ph/GetSmartApp o *123#",notifs
22/12/2024 21:05,GCash,"Did you request to do BANK TRANSFER to Philippine National Bank (PNB) account no. ending in 3856 with amount of PHP 1020.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 274729.",otp
22/12/2024 15:14,TNT,"May chance kang magka-group QT with Kathryn Bernardo sa BONUS ROUND ng TNT Paskong Panalo Raffle! Siguraduhing naka-text ng ""RAFFLE"" to 5858 muna at mag-load ng SAYA ALL 149 from Dec 22-28 to earn raffle entries. Sa pag-text nito, sumasang-ayon ka sa T&Cs at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",notifs
21/12/2024 16:47,TNT,"Don't miss the big game! Get your NBA League Pass now for only P425/mo -- charged to your load! For more info, visit: https://smart.com.ph/NBApass",notifs
21/12/2024 13:36,GOMO,"Cheers to the weekend, Fam! Enjoy drinks delivered from Boozy by swapping 5GB of your No Expiry Data to get a voucher for FREE Delivery. Just go to the GOMO app, click 'Mo Creds, and select the 'Lifestyle' tab to see the offer. Minimum spend of P888 on Boozy required. No advisories? Text OFF to 2686 for free.",ads
21/12/2024 12:49,TNT,May bagong cell sites sa DAVAO CITY! Lalakas ang signal at saya! Load na at yayain ang Tropa!,notifs
21/12/2024 9:23,TNT,"Gusto naming ready ka kausapin ang Tropa! You get total of 17 GB and Unli Allnet Calls & Texts! That's (FREE 9 GB ALL ACCESS DATA for 5 days from us) when you avail DOBLE GIGA VIDEO+ 75 with 2 GB + 2 GB/day for YouTube, Netflix & MORE + UNLI ALLNET CALLS & TEXTS! For TODAY only! Load via https://smrt.ph/GetSmartApp o *123#",notifs
20/12/2024 21:17,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
20/12/2024 21:17,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
20/12/2024 16:39,TNT,"Ito na! Sa Dec 22-28, may chance kang manalo ng ONE MILLION PESOS sa TNT Pasko Panalo Raffle! December 22 pa ito ha! Para makakuha ng raffle entries: Load Saya All 99. 1 registration = 1 raffle entry. Tandaang naka-text ""RAFFLE"" to 5858 muna at abangan ang confirmation. Sa pag-text nito, sumasang-ayon ka at tinatanggap mo ang Terms & Conditions at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24TNCDPN",notifs
20/12/2024 16:35,BDO,"View your Trust Investments on the BDO Online app! To add them, go to Manage Accounts > Add or Remove Own Account > Add Own Account. Try it now!",notifs
20/12/2024 11:26,CIMB_Bank,Welcome 2025 with HIGHEST INTEREST PROMO! Get up to 25% interest on your savings on CIMB's 6th anniversary. Grow your ADB this month. DTI#205698,ads
19/12/2024 15:37,NTC,Mag-ingat sa mga SCAM. Maging mapanuri at huwag i-click ang anumang link sa text message. I-report agad sa NTC website o itawag sa NTC Hotline 1682.,gov
18/12/2024 15:50,BDO,"New on BDO Online: View Trust Investments, PESONet, same foreign currency transfers, request loan documents, Installment Offers & Checkbook Services! Try it now!",notifs
18/12/2024 14:15,NTC,DOT: Planning for Christmas holidays? Choose DOT-accredited hotels and travel agencies. Check TravelPH app or call 151-TOUR (8687) for tourism-related concerns.,gov
18/12/2024 10:21,TNT,"Biglang naubusan ng data habang nagch-checkout ng Christmas deals? Mag TNT UTANG NA LOAD muna! Get up to P30 worth of regular load now, and pay sa next top up mo! Dial *5623# now!",notifs
17/12/2024 19:13,NTC,Beware of SCAMs. Be careful not to click links within text messages. Report these on the NTC website or call the NTC Hotline 1682.,gov
17/12/2024 15:28,TNT,"May chance kang magka-group QT with Joshua Garcia sa TNT Paskong Panalo Raffle! Para makasali: Text ""RAFFLE"" to 5858 at abangan ang confirmation. Isang beses lang ito itetext. Para makakuha ng raffle entries: Load Saya All 149 from Dec 12-21. 1 registration = 1 raffle entry Sa pag-text nito, sumasang-ayon ka sa T&Cs at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",notifs
17/12/2024 14:17,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 33389 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",notifs
17/12/2024 8:07,GCash,Happy Holidays with GGives! Shop last-minute gifts & pay in easy installments with 0 downpayment. You credit limit increase ends on Dec 26.,notifs
17/12/2024 0:11,GCash,"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 600.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 822292.",otp
16/12/2024 16:21,GCash,Need more data pang-search ng recipes? Palista muna ng DITO Level-up 99 para makapag-browse! Kaya today with Borrow Load.,notifs
16/12/2024 14:30,TNT,"Enjoy ad-free viewing on YouTube. Get your YouTube Premium now for only P159/mo -- charged to your load. For more info, visit: https://smart.com.ph/ytpremium",notifs
16/12/2024 10:17,CIMB_Bank,"5% Cashback awaits you! Activate your REVI Credit line of PHP30,000.00 with 2.5% monthly interest and spend at least P3,000. T&C apply. Per DTI #19517. Download CIMB Bank PH app and link your SPayLater account now!",ads
15/12/2024 19:35,BDO Alert,"#BDOStopScam: Have a joyful holiday season free of scams! Remember that if it has a link, it's likely phishing. Don't click links!",notifs
15/12/2024 14:33,TNT,"May chance kang manalo ng 100,000 at TNT Panalo Phone 5G ngayong Dec 15-21 sa TNT Paskong Panalo Raffle! Para makasali: Text ""RAFFLE"" to 5858 at abangan ang confirmation. Isang beses lang ito itetext. Para sa raffle entries: Load Saya All 99 o All Data 99. 1 registration = 1 raffle entry Sa pag-text, sumasang-ayon ka sa Terms & Conditions at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",notifs
15/12/2024 9:54,GOMO,"Join the 'Mo Creds Holiday Raffle for a chance to be one of over 400 winners of the latest gadgets, GCash Credits, and 'MO. Swap your GBs now! Promo runs until December 31, 2024. Per DTI Fair Trade Permit No FTEB 209123, series of 2024. No advisories? Text OFF to 2686 for free.",ads
14/12/2024 22:04,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
14/12/2024 22:04,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
13/12/2024 21:47,GOMO,Yassss! You've successfully registered to 30GB Data. You may view your promo details in the Account section of the GOMO PH app.,notifs
13/12/2024 21:46,GCash,"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. You are about to pay PHP 199.00 to GOMO. Your OTP is 587005. If you DID NOT make this request, please ignore this message.",otp
13/12/2024 18:43,GOMO,"You won't find this gift under the tree, but you'll find it in our app. Get GOMO Fiber for just P1! This offer is available only from December 13 to 19, so don't miss your chance and upgrade to next-level connectivity now! Subject to serviceability checking. No advisories? Text OFF to 2686 for free.",ads
13/12/2024 16:34,GCash,"Paghandaan ang mga bisita ngayong Pasko at damihan na ang grocery shopping dahil sagot ka ng GGives! Free ang last installment mo when you pay in 12 months. Promo is available at select supermarkets only. T&Cs apply. To learn more, login to GCash > tap Borrow > GGives > View More on our Special Offers.",notifs
13/12/2024 9:51,TNT,"May chance kang magka-group QT with Joshua Garcia sa BONUS ROUND ng TNT Paskong Panalo Raffle! Siguraduhing naka-text ng RAFFLE to 5858 muna at mag-load ng SAYA ALL 149 from Dec 12-21 to earn raffle entries. Sa pag-text nito, sumasang-ayon ka sa T&Cs at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",notifs
13/12/2024 1:27,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
13/12/2024 1:27,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
12/12/2024 16:38,GCash,"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 1000.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 697463.",otp
12/12/2024 16:27,TNT,I-celebrate ang PASKO with our Grand Gift: Get up to 100 GB data + UNLIMITED CALLS & TEXTS! Paano? Send 10 'Pasa Promo' to DIFFERENT loved ones: 1. Start sending 3 PasaPromo to get Santa's First Gift: 24 GB & more. 2. Share 3 more PasaPromo for Double Delight: 48 GB & more. 3. Complete 4 more PasaPromo to unwrap the Grand Gift. Go to 'Pasa' on https://smrt.ph/GetSmartApp to start sending! 'Til 18-December-2024 only!,notifs
12/12/2024 16:08,BDO,"PESONet is now available on the BDO Online app! Send Money up to P250,000 per day for only P50. Try it now!",notifs
11/12/2024 23:23,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
11/12/2024 23:23,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
11/12/2024 18:10,TNT,Regalo namin sa inyo: 20 GB for 20 pesos! Bili na ng Panalo 20 to get TOTAL 20 GB ALL ACCESS (1 GB + FREE 19 GB) & 240 MINS CALLS & TEXTS for 1 day -- Kunin mo na bago pa mawala! Load na: https://smrt.ph/GetSmartApp (Wais Hacks) or dial *123# NOW!,notifs
11/12/2024 12:00,3404,Use 156933 for two-factor authentication on Facebook.,otp
10/12/2024 19:04,TNT,Wag kalimutan ang Grand Gift namin: 100 GB data + UNLIMITED CALLS & TEXTS! Paano? Send 10 'Pasa Promo' to DIFFERENT loved ones: 1. Start sending 3 PasaPromo to get Santa's First Gift: 24 GB & more. 2. Share 3 more PasaPromo for Double Delight: 48 GB & more. 3. Complete 4 more PasaPromo to unwrap the Grand Gift. Go to 'Pasa' on https://smrt.ph/GetSmartApp to start sending! 'Til 10-December-2024 only!,notifs
10/12/2024 18:42,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
10/12/2024 18:42,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
10/12/2024 18:06,TNT,"BEST MAGIC EVER! Get DATA + CALLS and TEXTS ng WALANG EXPIRY! Mag-Subscribe na sa MAGIC DATA+ 149 and enjoy 2 GB + 50 ALL NET CALLS & 50 ALL NET TEXTS. Also available MAGIC DATA+ 299, 499 and MORE!",notifs
10/12/2024 17:57,SmartLoad,10-Dec 17:57: We have deducted P10.00 from your load as payment for UTANG NA LOAD you availed last 2024-12-06 17:57:30 Ref:180920547838,notifs
10/12/2024 17:57,TNTLOAD,"2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! smrt.ph/SmartApp",notifs
10/12/2024 17:57,TNTLOAD,1/2 10-Dec 17:57: P20 loaded to 09129094503 from XXXXXXXX7428 for 1 year. Ref:BLA08B2RKW. Get MORE with PROMO LOAD in the Smart App!,notifs
10/12/2024 9:17,TNT,"BEST MAGIC EVER! Get DATA + CALLS and TEXTS ng WALANG EXPIRY! Mag-Subscribe na sa MAGIC DATA+ 149 and enjoy 2 GB + 50 ALL NET CALLS & 50 ALL NET TEXTS. Also available MAGIC DATA+ 299, 499 and MORE!",notifs
09/12/2024 13:32,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
09/12/2024 13:32,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
08/12/2024 15:27,TNT,"May chance kang manalo ng Php 50,000 ngayong Dec 8-14 sa TNT Paskong Panalo Raffle! Para makasali: Text ""RAFFLE"" to 5858 at abangan ang confirmation. Isang beses lang ito itetext. Para sa raffle entries: Load Saya All 99 o All Data 99. 1 registration = 1 raffle entry Sa pag-text, sumasang-ayon ka sa Terms & Conditions at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",notifs
08/12/2024 13:17,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
08/12/2024 13:17,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
08/12/2024 8:22,TNT,"BEST MAGIC EVER! Get DATA + CALLS and TEXTS ng WALANG EXPIRY! Mag-Subscribe na sa MAGIC DATA+ 149 and enjoy 2 GB + 50 ALL NET CALLS & 50 ALL NET TEXTS. Also available MAGIC DATA+ 299, 499 and MORE!",notifs
07/12/2024 17:57,TNT,Nag-expire na ang Open Access Data mo.,notifs
07/12/2024 17:57,TNT,"We hope you enjoyed your promo. Load NOW and check out Free Promo Load, Unli TikTok, Bigger & Longer Data, No Expiry Offers and MORE at smrt.ph/SmartApp!",notifs
07/12/2024 16:58,TNT,"Never run out of data. Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! smrt.ph/SmartApp",notifs
07/12/2024 16:58,TNT,May 60 minutes ka na lang sa Open Access Data mo.,notifs
07/12/2024 6:56,GCash,Congratulations! May FREE P20 Online Voucher ka when you spend at least P300. Visit your voucher pocket to claim your free P20 now!,notifs
06/12/2024 18:15,TNT,Ayos na ayos! Ito na ang iyong 1 GB for 1 day! Gusto mo pa ng more sulit deals? Go to HOT DEALS on https://smrt.ph/GetSmartApp or dial *123#!,notifs
06/12/2024 17:57,SmartLoad,06-Dec 17:57: UTANG NA LOAD approved. May 200 MB data ka na for 1 day. P10 will be deducted sa iyong next reload. Ref:780960741889,notifs
06/12/2024 17:50,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
06/12/2024 17:50,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
06/12/2024 17:24,GCash,"Did you request to SEND MONEY to SE*H AM**L C.'s GCash number, 09947128810 with amount of PHP 1.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 016198.",otp
06/12/2024 14:35,TNT,"We hope you enjoyed your promo. Load NOW and check out Free Promo Load, Unli TikTok, Bigger & Longer Data, No Expiry Offers and MORE at smrt.ph/SmartApp!",notifs
06/12/2024 14:35,TNT,Nag-expire na ang Open Access Data mo.,notifs
06/12/2024 14:35,TNT,Nag-expire na ang FREE UNLI TIKTOK ARAW-ARAW mo.,notifs
06/12/2024 14:35,TNT,"We hope you enjoyed your promo. Load NOW and check out Free Promo Load, Unli TikTok, Bigger & Longer Data, No Expiry Offers and MORE at smrt.ph/SmartApp!",notifs
06/12/2024 14:35,TNT,Nag-expire na ang Unli Calls mo.,notifs
06/12/2024 14:35,TNT,Nag-expire na ang Unli Texts mo.,notifs
06/12/2024 14:20,TNT,"May chance kang manalo ng iPhone 12 ngayong Dec 1-7 sa TNT Paskong Panalo Raffle! Para makasali: Text ""RAFFLE"" to 5858 at abangan ang confirmation. Isang beses lang ito itetext. Para sa raffle entries: Load TikTok Saya 50 o All Data 50. 1 registration = 1 raffle entry Sa pag-text, sumasang-ayon ka sa Terms & Conditions at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",notifs
06/12/2024 13:58,GCash,"Deserve ng pamilya ang bagong appliances sa bahay ngayong Pasko with GGives. Free ang last installment mo when you pay in 12 mos. Promo is available at select stores. T&Cs apply. To learn more, login to GCash > tap Borrow > GGives > View More on our Special Offers.",notifs
06/12/2024 13:35,TNT,"Never run out of data. Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! smrt.ph/SmartApp",notifs
06/12/2024 13:35,TNT,May 60 minutes ka na lang sa Open Access Data mo.,notifs
06/12/2024 13:35,TNT,"Always stay connected. Manage your subscriptions and check out the Smart App for Bigger & Longer Offers, No Expiry offer and MORE! smrt.ph/SmartApp",notifs
06/12/2024 13:35,TNT,May 60 minutes ka na lang sa Unli Calls mo.,notifs
06/12/2024 13:35,TNT,May 60 minutes ka na lang sa Unli Texts mo.,notifs
06/12/2024 13:35,TNT,May 60 minutes ka na lang sa FREE UNLI TIKTOK ARAW-ARAW mo.,notifs
06/12/2024 10:21,TNT,"Lamang ka sa susunod mong load up, DALI! Subscribe to ALL DATA or any promo at least P5 to get EXTRA 1 GB for 1 day FREE! Load na sa https://smrt.ph/GetSmartApp o i-dial ang *123# NOW NA!",notifs
05/12/2024 21:59,GCash,"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. You are about to pay PHP 312.06 to Seamoney Credit. Your OTP is 852521. If you DID NOT make this request, please ignore this message.",otp
05/12/2024 21:44,GCash,You have received P247.50 GCash from Philippine Seven Corporation w/ MSG - PSC Cashin. Your new balance is P336.26 12-05-24 9:44PM. Ref no. 0023358055129.,notifs
05/12/2024 12:39,BDO,Send Money to any BDO account in the same foreign currency with the BDO Online app - 9 currencies available! Try it now!,notifs
05/12/2024 12:02,Shopee,"Your SPayLater bill of PHP 308.97 is due today.To avoid your account being suspended and incurring late penalties, please pay now via https://shp.ee/mvbcukc.",notifs
04/12/2024 17:33,6.39084E+11,From SSS office Your Disaster Subsidy Benefit P1901.00 has been credited to your Gcash account on 03-Dec-2024. Please receive at SSSPH.pw Thank you.,spam
04/12/2024 15:47,TNT,I-celebrate ang PASKO with our Grand Gift: Get up to 100 GB data + UNLIMITED CALLS & TEXTS! Paano? Send 10 'Pasa Promo' to DIFFERENT loved ones: 1. Start sending 3 PasaPromo to get Santa's First Gift: 24 GB & more. 2. Share 3 more PasaPromo for Double Delight: 48 GB & more. 3. Complete 4 more PasaPromo to unwrap the Grand Gift. Go to 'Pasa' on https://smrt.ph/GetSmartApp to start sending! 'Til 10-December-2024 only!,notifs
04/12/2024 11:24,Shopee,"Your SPayLater bill of PHP 308.97 due on 12-05-2024.To avoid your account being suspended and incurring late penalties, please pay via https://shp.ee/mvbcukc.",notifs
04/12/2024 11:03,GCash,Binge-watch pa rin kahit bitin ang data! Palista muna ng Borrow EasySurf99 17GB FUNALIW para wantusawa ang panonood! Kaya Today with Borrow Load.,notifs
