Date,sender,text,category
2024-09-01 19:30:09,TNT,Never run out of data. Manage your account & subscriptions with just a tap in the Smart App smrt.ph/CheckUsage,notifs
2024-09-01 19:30:09,TNT,May 60 mins ka na lang sa Shareable Data mo.,notifs
2024-09-01 17:48:46,GCash,"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 2000.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 905908.",otp
2024-08-31 19:51:45,3404,300 369 is your Instagram code. Don't share it.,otp
2024-08-31 19:32:12,3404,432 475 is your Instagram code. Don't share it.,otp
2024-08-31 03:03:42,Pluxee PH,Enjoy your SMGP Choice exclusive for Under Armour items Enjoy P1000 SMGP Choice from ACER valid for Under Armour Items at SM Store. CODE is 714 749 8838. For the T&C visit the Pluxee website. Revalidate after 11/30/24. DTI194090 Series of 2024.,otp
2024-08-31 03:03:30,Pluxee PH,Enjoy your SMGP Choice exclusive for Under Armour items Enjoy P1000 SMGP Choice from ACER valid for Under Armour Items at SM Store. CODE is 714 828 9796. For the T&C visit the Pluxee website. Revalidate after 11/30/24. DTI194090 Series of 2024.,otp
2024-08-31 03:02:30,Pluxee PH,Enjoy your SMGP Choice exclusive for Under Armour items Enjoy P1000 SMGP Choice from ACER valid for Under Armour Items at SM Store. CODE is 714 729 0982. For the T&C visit the Pluxee website. Revalidate after 11/30/24. DTI194090 Series of 2024.,otp
2024-08-30 10:29:56,TNT,"Lamang ka sa susunod mong load up, DALI! Subscribe to ALL DATA or any promo at least P60 to get EXTRA 2 GB for 2 days FREE! Load na sa https://smrt.ph/GetSmartApp o i-dial ang *123# NOW NA!",notifs
2024-08-29 22:28:55,TNT,29Aug10:28 PM Regular Load: P5.00 Exp: 29Aug2025 08:26PM FREE DATA MB 48772.67 Exp: 01Sep2024 08:31PM Shareable Data MB: 2044.46 Exp: 01Sep2024 08:29PM,notifs
2024-08-29 22:05:59,TNT,29Aug10:05 PM Regular Load: P5.00 Exp: 29Aug2025 08:26PM FREE DATA MB 48997.36 Exp: 01Sep2024 08:31PM Shareable Data MB: 2044.46 Exp: 01Sep2024 08:29PM,notifs
2024-08-29 20:57:02,TNT,Ang iyong ALL DATA 50 ay mas PINALAKI! Ito na ang TOTAL 50 GB ALL ACCESS DATA mo for 3 days dahil nag-load ka ng ALL DATA 50: 2 GB ALL ACCESS DATA + FREE 48 GB ALL ACCESS DATA for 3 days! Explore pa ng ibang sulit offers sa https://smrt.ph/GetSmartApp o i-dial ang *123#,notifs
2024-08-29 20:32:00,TNT,29Aug08:31 PM Regular Load: P5.00 Exp: 29Aug2025 08:26PM FREE DATA MB 49152 Exp: 01Sep2024 08:31PM Shareable Data MB: 2044.46 Exp: 01Sep2024 08:29PM,notifs
2024-08-29 20:29:58,TNT,Tuloy ang Saya! May 2 GB SHAREABLE DATA FOR ALL SITES ka na for 3 days with ALL DATA 50.,notifs
2024-08-29 20:29:45,TNT,Stay always connected! Check your balance regularly and stay up-to-date with the latest offers via the Smart App! smrt.ph/SmartApp,notifs
2024-08-29 20:27:09,SmartLoad,29-Aug 20:27: We have deducted P5.00 from your load as payment for UTANG NA LOAD you availed last 2024-08-15 14:09:05. Ref: 181068210408,notifs
2024-08-29 20:26:29,TNTLOAD,2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy P300 and get a total of P333 Load valid for 30 days. Get NOW at smrt.ph/SmartApp,notifs
2024-08-29 20:26:29,TNTLOAD,1/2 29-Aug 20:26: P60 loaded to 09129094503 from XXXXXXXX8660 for 1 year. Ref:BHT1VS85R7. Get MORE with PROMO LOAD in the Smart App!,notifs
2024-08-29 20:09:30,TNT,29Aug08:09 PM Load Balance: P0.00,notifs
2024-08-29 19:05:31,TNT,Pinalaki na ang ALL DATA 50! May MORE ALL ACCESS data for all sites & apps dahil may EXTRA 48 GB ka for FREE! Load NA: https://smrt.ph/GetSmartApp or dial *123#,notifs
2024-08-29 14:58:39,BDO,"With the BDO Online app, sending money and paying bills are now more convenient! You can schedule fund transfers or bill payments for later, or schedule recurring transactions on the app. Update to version 1.13.0 now!",notifs
2024-08-29 12:30:33,TNT,"Chikahan with the tropa, pero nabitin sa data? Sagot ka ni TNT with UTANG NA LOAD! Get 200 MB now, at sa next top up na ang bayad Dial *5623# now!",notifs
2024-08-29 12:30:00,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
2024-08-29 12:29:59,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
2024-08-28 09:04:44,TNT,May promo pa rin? Sulitin mo na 'yan bago pa mag-expire! Expired na ang promo? Load your fave ALLNET 50 with just a tap sa https://smrt.ph/GetSmartApp o sa suking tindahan!,notifs
2024-08-28 05:36:51,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
2024-08-28 05:36:51,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
2024-08-28 01:02:57,PIN,Your Amazon Web Services (AWS) verification code is: 4626,otp
2024-08-28 01:00:33,GCash,Your new GCash American Express Virtual Pay security code is 7407. You may change this code anytime in the GCash App for your security. Trace No 575583.,notifs
2024-08-26 22:27:05,GCash,"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 495.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 499156.",otp
2024-08-26 20:09:24,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
2024-08-26 20:09:24,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
2024-08-26 16:26:45,BDO Alert,#BDOStopScam: Never click on links that ask you to download the new BDO Online app. Only download apps through the App Store or Google Play Store.,notifs
2024-08-26 12:43:02,GOMO,"What makes a hero AWESOME? Bravery, integrity, and a passion to serve. Let's remember those who laid down their lives, and those who continue to inspire us. Happy National Heroes' Day, GOMO Fam!",ads
2024-08-25 19:26:51,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
2024-08-25 19:26:51,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
2024-08-25 10:16:52,TNT,"BEST MAGIC EVER! Get DATA + CALLS and TEXTS ng WALANG EXPIRY! Mag-Subscribe na sa MAGIC DATA+ 149 and enjoy 2 GB + 50 ALL NET CALLS & 50 ALL NET TEXTS. Also available MAGIC DATA+ 299, 499 and MORE!",notifs
2024-08-24 12:57:02,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
2024-08-24 12:57:01,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
2024-08-24 00:21:37,TNT,Always stay connected. Manage your account & subscriptions with just a tap in the Smart App smrt.ph/CheckUsage,notifs
2024-08-24 00:21:37,TNT,Nag expire na ang Allnet Texts mo for today.,notifs
2024-08-23 23:19:36,TNT,Always stay connected. Manage your account & subscriptions with just a tap in the Smart App smrt.ph/CheckUsage,notifs
2024-08-23 23:19:35,TNT,May 60 mins ka na lang sa Allnet Texts mo.,notifs
2024-08-23 21:23:33,TNT,We hope you enjoyed your promo. Add Load NOW at smrt.ph/SmartApp! Try DOUBLE GIGA STORIES+ 130 and get up to 17 GB Data valid for 7 days!,notifs
2024-08-23 21:23:33,TNT,Nag-expire na ang Shareable Data mo.,notifs
2024-08-23 20:24:10,TNT,Never run out of data. Manage your account & subscriptions with just a tap in the Smart App smrt.ph/CheckUsage,notifs
2024-08-23 20:24:10,TNT,May 60 mins ka na lang sa Shareable Data mo.,notifs
2024-08-23 03:15:08,Google,G-721905 is your Google verification code.,otp
2024-08-23 00:05:23,TNT,Nag expire na ang Allnet Texts mo for today.,notifs
2024-08-23 00:05:22,TNT,Always stay connected. Manage your account & subscriptions with just a tap in the Smart App smrt.ph/CheckUsage,notifs
2024-08-22 23:04:55,TNT,Always stay connected. Manage your account & subscriptions with just a tap in the Smart App smrt.ph/CheckUsage,notifs
2024-08-22 23:04:55,TNT,May 60 mins ka na lang sa Allnet Texts mo.,notifs
2024-08-22 13:00:54,639620699423,"Manatili lamang sa bahay,tuturuan kita,araw-araw 1000+,Telegram:@apk552",spam
2024-08-22 10:56:23,BDO,APP-GRADE to the new BDO Online app to continue to view your account balances and make transactions. Download the BDO Online app now!,notifs
2024-08-22 03:22:48,639086825639,"Utosin ang iyong telepono na gumana para sa iyo, nakikita kita araw-araw, Telegram:@niy671",spam
2024-08-22 00:39:46,TNT,Always stay connected. Manage your account & subscriptions with just a tap in the Smart App smrt.ph/CheckUsage,notifs
2024-08-22 00:39:46,TNT,Nag expire na ang Allnet Texts mo for today.,notifs
2024-08-22 00:30:33,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
2024-08-22 00:30:31,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
2024-08-21 23:36:52,TNT,Always stay connected. Manage your account & subscriptions with just a tap in the Smart App smrt.ph/CheckUsage,notifs
2024-08-21 23:36:52,TNT,May 60 mins ka na lang sa Allnet Texts mo.,notifs
2024-08-21 20:34:19,Google,G-575909 is your Google verification code.,otp
2024-08-21 20:00:01,TNT,Never run out of data. Manage your account & subscriptions with just a tap in the Smart App smrt.ph/CheckUsage,notifs
2024-08-21 20:00:00,TNT,May 50 MB ka na lang sa Shareable Data mo.,notifs
2024-08-21 17:33:33,TNT,"Lamang ka sa susunod mong load up, DALI! Subscribe to ALL NET or any promo at least P20 to get EXTRA 3 GB for 3 days FREE! Load na sa https://smrt.ph/GetSmartApp o i-dial ang *123# NOW NA!",notifs
2024-08-21 14:55:59,CIMB_Bank,"CIMB MaxSave is now available for a shorter 3-month term. Start saving now for a minimum deposit of ₱5,000! Visit CIMB website to learn more.",ads
2024-08-21 00:44:34,3404,Use 868178 for two-factor authentication on Facebook.,otp
2024-08-21 00:19:30,TNT,Always stay connected. Manage your account & subscriptions with just a tap in the Smart App smrt.ph/CheckUsage,notifs
2024-08-21 00:19:29,TNT,Nag expire na ang Allnet Texts mo for today.,notifs
2024-08-20 23:01:00,TNT,Always stay connected. Manage your account & subscriptions with just a tap in the Smart App smrt.ph/CheckUsage,notifs
2024-08-20 23:01:00,TNT,May 60 mins ka na lang sa Allnet Texts mo.,notifs
2024-08-20 21:38:52,TNT,Daily Allnet Texts: 100 Exp: 21Aug2024 12:00AM,notifs
2024-08-20 21:38:51,TNT,20Aug09:38 PM Load Balance: P0.00 Shareable Data MB: 1022.04 Exp: 23Aug2024 09:23PM VIDEO EVERY DAY MB: 1023.07 Exp: 21Aug2024 12:00AM,notifs
2024-08-20 21:23:10,TNT,Stay always connected! Check your balance regularly and stay up-to-date with the latest offers via the Smart App! smrt.ph/SmartApp,notifs
2024-08-20 21:23:09,TNT,Tuloy ang Saya! Meron kang TOTAL of 4 GB: 1 GB VIDEO ARAW-ARAW + 1 GB + 100 Allnet Texts per day for 3 days with GIGA VIDEO 50.,notifs
2024-08-20 21:23:09,TNT,"Ang VIDEO ARAW-ARAW wallet mo ay may access sa YouTube, Netflix, Smart LiveStream at iWantTFC.",notifs
2024-08-20 16:50:54,639629692928,"Congratulations! Redeem your P11,500 from G Cash Care. Reference ID:40798928 Claim here:cashsurprise.cl",spam
2024-08-20 15:30:23,TNT,"GET THIS ONLY IN MAYA! Merong extra FREE 1 GB para sa lahat ng sites at apps kapag bumili ng PROMO LOAD 100 sa Maya app! Limited time only kaya load na, KaTropa! LOAD NA! DTI196307",notifs
2024-08-19 23:17:51,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
2024-08-19 23:17:51,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
2024-08-19 21:48:25,BDO OTP,"DO NOT SHARE YOUR OTP. You're making a digital transaction. Your One-Time PIN is 239457. If you did not make this request, change your password immediately and call BDO at (02) 8631-8000 for Local Numbers or (Intl. Access Code) 800-8-6318000 for International Numbers.",otp
2024-08-19 21:48:24,BDO,"We noticed a login attempt to your BDO Online Banking account on 08-19-2024 at 09:48 PM PHT. If this was not you, reset your password and call us immediately at (02) 8631-8000.",notifs
2024-08-19 16:04:27,639090359745,Where Fortune Awaits! GJP PH Gift P3000! Grab now gjpwin.golf,spam
2024-08-19 14:03:23,GCash,"Good news dahil as low as ₱10 na lang ang processing fee when you Borrow Load! Mas mura na magpalista nang walang abala, kaya ituloy mo na ang sound trip mo! Mag-Borrow Load na!",notifs
2024-08-18 20:19:46,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
2024-08-18 20:19:46,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
2024-08-18 12:28:08,BDO,"FINAL REMINDER: TIME TO APP-GRADE! Switch to the new BDO Online app by August 19, 2024 to continue to view your account balances and make transactions. Just log in with your existing username and password! If you are unable to log in, tap ""Need help logging in?"" to retrieve your username or reset your password.",notifs
2024-08-18 08:22:28,TNT,"Lamang ka sa susunod mong load up, DALI! Subscribe to ALL DATA+ or any promo at least P5 to get EXTRA 2 GB for 3 days FREE! Load na sa https://smrt.ph/GetSmartApp o i-dial ang *123# NOW NA!",notifs
2024-08-18 03:04:56,PayPal,PayPal: 440764 is your security code. Don't share your code.,otp
2024-08-17 22:02:33,3404,185 552 is your Instagram code. Don't share it.,otp
2024-08-17 14:58:43,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 20879 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
2024-08-17 12:25:44,BDO,"IMPORTANT ADVISORY: TIME TO APP-GRADE! Switch to the new BDO Online app by August 19, 2024 to continue to view your account balances and make transactions. Just log in with your existing username and password! If you are unable to log in, tap ""Need help logging in?"" to retrieve your username or reset your password.",notifs
2024-08-17 06:36:54,GCash,"G to travel with barkada! Pay for as low as PHP 2,070 per month with GGives. Book with zero down payment, no credit card needed, & up to 12 months to pay.",notifs
2024-08-16 18:35:15,GCash,"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 2000.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 931819.",otp
2024-08-16 15:07:25,TNT,"Instant cashback, instant ipon, instant saya sa TNT Alkansya! Get 1% cashback pag nag load ng P100 TNT load sa Maya, at i-deposit ito sa Maya Savings para makakuha ng up to 15% interest rate p.a. Download the Maya App at mag-load na! https://official.maya.ph/3xMF/mehk8mj3 Maya Philippines & Maya Bank Inc. is regulated by the BSP. T&Cs apply",notifs
2024-08-16 15:06:07,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
2024-08-16 15:06:07,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
2024-08-16 13:14:25,TNT,"SMART ADVISORY: Starting today, you can access DON'T MISS OUT, HOT DEALS and other Exclusive Offers under WAIS HACKS in the Smart App! Always check the Smart App for the latest offers and best promos! https://smrt.ph/GetSmartApp",notifs
2024-08-16 10:27:22,BDO,"IMPORTANT ADVISORY: TIME TO APP-GRADE! Switch to the new BDO Online app by August 19, 2024 to continue to view your account balances and make transactions. Just log in with your existing username and password! If you are unable to log in, tap ""Need help logging in?"" to retrieve your username or reset your password.",notifs
2024-08-15 17:05:39,TNT,"SMART ADVISORY: Starting today, you can check your balance, manage auto-renew and access new features and services under WAIS HACKS in *123#. For a better experience and to access even more exciting offers, use the Smart App! Download now https://smrt.ph/GetSmartApp",notifs
2024-08-15 14:10:35,TNT,"Lamang ka sa susunod mong load up, DALI! Subscribe to ALL DATA+ or any promo at least P30 to get EXTRA 2 GB for 3 days FREE! Load na sa https://smrt.ph/GetSmartApp o i-dial ang *123# NOW NA!",notifs
2024-08-15 14:09:08,SmartLoad,15-Aug 14:09: UTANG NA LOAD approved. May 5 AllNet Texts ka na for 1 day. P5 will be deducted sa iyong next reload. Ref: 781148095672,notifs
2024-08-15 11:36:16,BDO Deals,"Get 50 Peso Points for every Scan to Pay transaction worth at least P1,000 using BDO Pay from August 15 to October 31, 2024. 1 Peso Point = Php 1. Peso Points earned capped at 1,000. Download now! Visit the BDO website for more details. Click Deals, and search BDO Pay Peso Points. T&Cs apply. DTI200125",ads
2024-08-15 10:40:22,BDO,"Reminder: TIME TO APP-GRADE! Switch to the new BDO Online app by August 19, 2024 to continue to view your account balances and make transactions. Just log in with your existing username and password! If you are unable to log in, tap ""Need help logging in?"" to retrieve your username or reset your password.",notifs
2024-08-15 09:05:01,NTC,PSA: Bawat boses ay mahalaga! Makilahok at magpa-interview para sa 2024 Census of Population at Community-Based Monitoring System. #2024POPCENCBMS.,gov
2024-08-15 08:46:58,TNT,"Lamang ka sa susunod mong load up, DALI! Subscribe to ALL DATA+ or any promo at least P30 to get EXTRA 2 GB for 3 days FREE! Load na sa https://smrt.ph/GetSmartApp o i-dial ang *123# NOW NA!",notifs
2024-08-14 11:33:28,GCash,Abot-kaya ang bagong phone with GGives! Sobrang dali na lang magbayad nang hulugan na walang down payment! Go to Borrow > GGives to view your available credit limit.,notifs
2024-08-14 01:15:02,GCash,You have received P109.89 GCash from 7eleven Kiosk w/ MSG - 2422-7001-6294. Your new balance is P130.70 08-14-24 1:14AM. Ref no. 0019966048878.,notifs
2024-08-13 18:59:18,BDO Alert,#BDOStopScam: 'Wag mag-download ng bagong BDO Online app sa pamamagitan ng email o SMS link. Download apps only through the official app store of your device.,notifs
2024-08-13 15:59:36,BDO,"BDO Online is now equipped with security features that let you Lock or Unlock your Cards, Enable or Disable Overseas Transactions, or Set Debit Card Limits on your purchases! Make the switch to the BDO Online app by August 19, 2024 to continue to view your account balances and make transactions. Just log in with your existing username and password.",notifs
2024-08-13 14:36:13,TNT,Load more para ipon more with TNT Alkansya! Bumili ng P100 TNT load sa Maya to get 1% cashback at i-deposit sa Maya Savings para makakuha ng up to 5% interest rate p.a. sa Maya savings! Download the Maya App at mag load na! Maya Philippines & Maya Bank Inc. is regulated by the BSP. T&Cs apply,notifs
2024-08-13 09:10:16,TNT,Laging suliting ang load bago pa ito mag-expire! Expired na ang promo? Load your fave ALLNET 20 with just a tap sa https://smrt.ph/GetSmartApp o sa suking tindahan!,notifs
2024-08-12 18:14:23,GCash,"Ang P50 load promos, nasa Borrow Load na! Tap Load > Borrow to view all options. Mag-Borrow Load na!",notifs
2024-08-12 16:03:05,TNT,"SMART ADVISORY: We're making things better! Starting Aug 14, DON'T MISS OUT and HOT DEALS will be under WAIS HACKS in the Smart App! Always check the Smart App for the latest offers and best promos! https://smrt.ph/GetSmartApp",notifs
2024-08-12 10:47:49,TNT,"SMART ADVISORY: We're making things better! Starting Aug 14, you can check balance, manage auto-renew & access new features/services under WAIS HACKS in *123#. For a better experience and to access even more exciting offers, use the Smart App! Download now https://smrt.ph/GetSmartApp",notifs
2024-08-11 16:48:58,TNT,"ONLY IN MAYA! May 50% Cashback 'pag bumili ng TNT load worth P50 and up for the first time! Kaya mag-download at mag-load na sa Maya, KaTropa! DTI198966",notifs
2024-08-11 13:01:13,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 09159 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
2024-08-11 12:32:07,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
2024-08-11 12:32:07,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
2024-08-10 19:15:14,TNT,"Olympics Men's Basketball finals na! Stream USA vs FRANCE LIVE sa Smart LiveStream App Olympics Channel 2 on Aug 11, 3:30AM local time! Learn more: https://smart.com.ph/Pages/Olympics",notifs
2024-08-10 06:15:01,GCash,"Shop now, pay lighter! Get your fave shoes for as low as PHP515/mo. with GGives. Shop without credit card needed, 0 down payment, & pay in up to 12 months.",notifs
2024-08-09 16:14:01,TNT,"SMART ADVISORY: We're making things better! Starting Aug 14, DON'T MISS OUT and HOT DEALS will be under WAIS HACKS in the Smart App! Always check the Smart App for the latest offers and best promos! https://smrt.ph/GetSmartApp",notifs
2024-08-09 10:50:20,TNT,"SMART ADVISORY: We're making things better! Starting Aug 14, you can check balance, manage auto-renew & access new features/services under WAIS HACKS in *123#. For a better experience and to access even more exciting offers, use the Smart App! Download now https://smrt.ph/GetSmartApp",notifs
2024-08-08 17:26:58,TNT,Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,notifs
2024-08-08 17:26:57,TNT,You're trying to access sites not included in your promo OR haven't subscribed to one yet.,notifs
2024-08-08 15:49:19,BDO,"TIME TO APP-GRADE! Switch to the new BDO Online app by August 19, 2024, to continue to view your account balances and make transactions. Just log in with your existing username and password! If you are unable to log in, tap ""Need help logging in?"" to retrieve your username or reset your password.",notifs
2024-08-07 21:46:08,eGov,"To continue deleting your account, your OTP is 906738. DO NOT SHARE your OTP to anyone.",otp
2024-08-07 21:42:28,eGov,Your One-Time Password (OTP) code is 856497. Use this code to activate your account DO NOT SHARE YOUR OTP TO ANYONE.,otp
2024-08-07 18:16:27,GCash,"Did you request to SEND MONEY to FA***O P.'s GCash number, 09105412132 with amount of PHP 100.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 031227.",otp
2024-08-07 18:16:25,GCash,"Did you request to SEND MONEY to FA***O P.'s GCash number, 09105412132 with amount of PHP 100.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 785695.",otp
2024-08-07 18:13:05,GCash,"Did you request to SEND MONEY to AR**N S.'s GCash number, 09159090508 with amount of PHP 100.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 325793.",otp
2024-08-07 16:50:48,RD PAWNSHOP,"Hi Mr/Ms <NAME>, RDCN 07033 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",notifs
2024-08-07 15:46:17,TNT,"Exclusive Cashback Handog ng TNT for New Maya Users! Download Maya, upgrade, at magload ng at least P50 sa app to get 100% cashback. Wag palampasin. Download na: https://official.maya.ph/3xMF/SmartSignUp. T&Cs apply. DTI192508",notifs
2024-08-07 06:30:50,GCash,"Get work-from-home essentials for as low as PHP 4,130/month with GGives! Pay lighter with 0% down payment. Go to your GCash app and tap GGives to learn more!",notifs
2024-08-06 23:56:57,GCash,"WAG I-SHARE ANG IYONG OTP. May bagong device na nagrequest ng access sa GCash account mo. Kung ikaw ito, ang OTP ay 839126. Kung hindi, scam yan at wag ibigay.",otp
2024-08-06 21:11:41,GCash,Mas sulit ang 8.8 with GGives! Checkout on TikTok Shop with GGives to get P200 cashback! For first-time GGives users only with P3k min spend. Promo runs 08/07-08/09. Per DTI No. FTEB-196951.,notifs
2024-08-06 13:52:13,TNT,"SMART ADVISORY: We're making things better! Starting Aug 14, DON'T MISS OUT and HOT DEALS will be under WAIS HACKS in the Smart App! Always check the Smart App for the latest offers and best promos! https://smrt.ph/GetSmartApp",notifs
2024-08-06 12:07:36,639634173654,"Magandang Araw <NAME>, Shopee Delivery! Sa ilalim ng iyong pahintulot, mangongolekta kami ng litrato bilang Proof of Delivery. Pakihanda ang iyong bayad na 0 PHP. Gamitin ang QRPH code para sa cashless payment. [COD Unbox]: Maaaring kang mag-request i-check ang item at i-return on the spot ito kung may issue. I-check ang order details for eligibility. Pag may katanungan, i-contact ang Customer Service sa Shopee App.",notifs
2024-08-06 09:35:48,TNT,"SMART ADVISORY: We're making things better! Starting Aug 14, you can check balance, manage auto-renew & access new features/services under WAIS HACKS in *123#. For a better experience and to access even more exciting offers, use the Smart App! Download now https://smrt.ph/GetSmartApp",notifs
2024-08-05 21:49:25,GCash,"Hi! Congratulations, Account Secure ka na! You just registered your phone Realme RMX3191 with your GCash # 09763045451. If this is not you, go to the GCash Help Center and chat with Gigi.",notifs
2024-08-05 21:49:12,GCash,"264554 is your authentication code. For your protection, do not share this code with anyone.",notifs
2024-08-05 21:48:55,GCash,"Thank you for registering to GCash! Now you can buy load, pay bills, send money, and purchase online with GCash! #WhatCantYouDo",notifs
2024-08-05 21:40:16,GCash,"WAG I-SHARE ANG IYONG OTP. May bagong device na nagrequest ng access sa GCash account mo. Kung ikaw ito, ang OTP ay 837530. Kung hindi, scam yan at wag ibigay.",otp
2024-08-05 21:36:02,GCash,"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. There is a request to update your GCash profile. To update your profile, your OTP is 112260. If you DID NOT make this request, please ignore this message.",otp
2024-08-05 21:35:19,GCash,"Hi! Congratulations, Account Secure ka na! You just registered your phone Realme RMX3191 with your GCash # 09564481056. If this is not you, go to the GCash Help Center and chat with Gigi.",notifs
2024-08-05 21:35:06,GCash,"655135 is your authentication code. For your protection, do not share this code with anyone.",notifs
2024-08-05 21:34:25,GCash,"WAG I-SHARE ANG IYONG OTP. May bagong device na nagrequest ng access sa GCash account mo. Kung ikaw ito, ang OTP ay 753951. Kung hindi, scam yan at wag ibigay.",otp
2024-08-05 17:22:05,TNT,"Lilipad na si EJ Obiena, Filipino pole-vaulter, para sa gintong medalya! Stream LIVE sa Smart LiveStream App Olympics Channel 2 on Aug 6, 1AM local time! Learn more: https://smart.com.ph/Pages/Olympics",notifs
2024-08-05 12:04:13,Maya,"Spend Php 10, get a Php 10 cashback voucher! Just do ANY of these until August 31: buy load, pay a bill, send money, buy crypto, deposit to savings, and more! Hurry and spend now!",notifs
2024-08-05 08:29:00,TNT,"Gusto naming ready ka kausapin ang Tropa! You get FREE 2 GB for 3 days when you buy DOBLE GIGA VIDEO+ 75 with 2 GB + 2 GB/day for YouTube, Netflix & MORE + UNLI ALLNET CALLS & TEXTS! Get it 'til 10-August-2024 ONLY!",notifs
2024-08-04 06:21:59,GCash,Save your money for other expenses & pay lighter your groceries at NCCC Supermarket in installment up to 24 months via GGives. Got to GCash app to learn more.,notifs
2024-08-03 13:04:04,TNT,"Lalaban na ang Team USA & Puerto Rico sa Olympics Men's Basketball! Stream LIVE sa Smart LiveStream App on Aug 3, 11:15PM local time. Learn more: https://smart.com.ph/Pages/Olympics",notifs
2024-08-02 19:18:44,GCash,"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. You are about to pay PHP 312.06 to Seamoney Credit. Your OTP is 944161. If you DID NOT make this request, please ignore this message.",otp
2024-08-02 17:42:31,GCash,You have received P396.00 GCash from 7eleven Kiosk w/ MSG - 2421-5046-9543. Your new balance is P429.87 08-02-24 5:42PM. Ref no. 0019652337153.,notifs
2024-08-02 16:39:05,BDO,"The BDO Online app gives you more control over your Credit Cards and Checking account. Now, you can view your monthly statements and your Dual Currency Credit Card details on the app. Download the BDO Online app now as the old BDO Digital Banking app will be deactivated on August 19, 2024. Just log in with your existing username and password.",notifs
2024-08-01 06:56:36,GCash,G for nonstop gaming? Sagot ng GGives ang new gadgets mo with 0 downpayment. Mag-upgrade na with GGives!,notifs
2024-07-31 20:40:15,BDO Alert,"#BDOStopScam: Be cautious of emails with links, no matter who the sender appears to be. They're often phishing attempts to capture your info. Don't click links!",notifs
2024-07-31 17:01:02,TNT,"ONLY IN MAYA! May UNLI TikTok SAYA ka na, may up to 50% Cashback ka pa! Pwede rin sa REGULAR LOAD kaya mag-load na sa Maya, KaTropa! Dowload NA: https://official.maya.ph/3xMF/vk86la9h DTI196981",notifs
